transaction_id,customer_id,persona,timestamp,amount,merchant,beneficiary,is_fraud
T0005826,C0168,low_evening_shopper,2026-02-05 22:03:00.000000000,734.31,Swiggy,self_upi,0
T0000438,C0012,low_evening_shopper,2026-02-05 22:14:00.000000000,670.89,LocalKirana,self_upi,0
T0002979,C0087,low_evening_shopper,2026-02-05 22:19:00.000000000,963.38,Swiggy,self_upi,0
T0003089,C0090,low_evening_shopper,2026-02-05 22:26:00.000000000,854.45,BigBazaar,friend_a,0
T0003163,C0093,low_evening_shopper,2026-02-05 22:33:00.000000000,658.85,BigBazaar,self_upi,0
T0004620,C0135,low_evening_shopper,2026-02-05 22:53:00.000000000,664.47,LocalKirana,self_upi,0
T0001957,C0057,low_evening_shopper,2026-02-05 22:58:00.000000000,658.19,BigBazaar,self_upi,0
T0003387,C0099,low_evening_shopper,2026-02-06 01:48:00.000000000,891.37,LocalKirana,self_upi,0
T0006397,C0053,mid_weekend,2026-02-06 03:37:00.532954986,8319.53,NightPOS_5,self_upi,1
T0006018,C0173,mid_weekend,2026-02-06 06:58:00.000000000,2748.28,Myntra,self_upi,0
T0003461,C0100,high_business,2026-02-06 07:02:00.000000000,38578.05,TajHotels,payroll,0
T0000841,C0022,high_business,2026-02-06 08:15:00.000000000,47058.96,NewShop_31,self_neft,0
T0002099,C0061,high_business,2026-02-06 08:27:00.000000000,15103.06,AWS,self_neft,0
T0002102,C0061,high_business,2026-02-06 08:28:00.000000000,11073.71,TajHotels,self_neft,0
T0005189,C0151,high_business,2026-02-06 09:06:00.000000000,9160.43,AWS,self_neft,0
T0005981,C0172,high_business,2026-02-06 09:24:00.000000000,13177.1,TajHotels,payroll,0
T0002103,C0061,high_business,2026-02-06 09:28:00.000000000,12015.95,Indigo,payroll,0
T0003460,C0100,high_business,2026-02-06 10:01:00.000000000,13791.85,TajHotels,payroll,0
T0000363,C0010,high_business,2026-02-06 10:01:00.000000000,10825.34,OfficeSupplies,vendor_x,0
T0005190,C0151,high_business,2026-02-06 10:12:00.000000000,8137.69,Indigo,vendor_x,0
T0002596,C0076,high_business,2026-02-06 10:20:00.000000000,13981.76,OfficeSupplies,self_neft,0
T0003646,C0106,high_business,2026-02-06 10:24:00.000000000,10697.84,OfficeSupplies,vendor_x,0
T0001749,C0050,mid_weekend,2026-02-06 10:27:00.000000000,3383.06,Myntra,family_upi,0
T0002237,C0065,mid_weekend,2026-02-06 10:33:00.000000000,2391.01,Zomato,family_upi,0
T0000469,C0013,high_business,2026-02-06 10:40:00.000000000,16013.71,TajHotels,self_neft,0
T0002808,C0082,high_business,2026-02-06 10:50:00.000000000,10176.83,OfficeSupplies,self_neft,0
T0002704,C0079,high_business,2026-02-06 10:53:00.000000000,18278.56,TajHotels,payroll,0
T0003644,C0106,high_business,2026-02-06 11:17:00.000000000,11606.83,OfficeSupplies,payroll,0
T0004014,C0115,high_business,2026-02-06 11:24:00.000000000,10875.41,TajHotels,self_neft,0
T0001827,C0052,high_business,2026-02-06 11:30:00.000000000,14108.78,AWS,self_neft,0
T0002432,C0070,high_business,2026-02-06 12:04:00.000000000,8166.27,OfficeSupplies,vendor_x,0
T0002433,C0070,high_business,2026-02-06 12:04:00.000000000,10347.94,OfficeSupplies,vendor_x,0
T0006436,C0101,mid_weekend,2026-02-06 12:04:00.159787867,13854.17,P2P_12,new_wallet_7863,1
T0005580,C0161,mid_weekend,2026-02-06 12:05:00.000000000,1855.51,BookMyShow,family_upi,0
T0002101,C0061,high_business,2026-02-06 12:10:00.000000000,10909.35,AWS,vendor_x,0
T0002105,C0061,high_business,2026-02-06 12:13:00.000000000,11998.42,TajHotels,self_neft,0
T0001518,C0044,mid_weekend,2026-02-06 12:16:00.000000000,3098.6,Myntra,self_upi,0
T0004582,C0133,high_business,2026-02-06 12:17:00.000000000,11724.01,AWS,vendor_x,0
T0000472,C0013,high_business,2026-02-06 12:23:00.000000000,14127.15,TajHotels,vendor_x,0
T0003645,C0106,high_business,2026-02-06 12:33:00.000000000,10123.33,TajHotels,self_neft,0
T0005788,C0167,mid_weekend,2026-02-06 12:38:00.000000000,3263.4,IRCTC,self_upi,0
T0003643,C0106,high_business,2026-02-06 12:39:00.000000000,11175.63,OfficeSupplies,vendor_x,0
T0000471,C0013,high_business,2026-02-06 12:40:00.000000000,8859.86,TajHotels,vendor_x,0
T0002104,C0061,high_business,2026-02-06 12:48:00.000000000,10760.96,OfficeSupplies,vendor_x,0
T0003786,C0110,mid_weekend,2026-02-06 12:51:00.000000000,2948.49,Myntra,self_upi,0
T0000470,C0013,high_business,2026-02-06 13:04:00.000000000,14317.14,NewShop_21,payroll,0
T0002434,C0070,high_business,2026-02-06 13:08:00.000000000,10791.93,OfficeSupplies,self_neft,0
T0006147,C0176,mid_weekend,2026-02-06 13:14:00.000000000,3256.65,Zomato,family_upi,0
T0002727,C0080,mid_weekend,2026-02-06 13:14:00.000000000,2996.31,BookMyShow,family_upi,0
T0002628,C0077,mid_weekend,2026-02-06 13:15:00.000000000,2112.92,BookMyShow,family_upi,0
T0002597,C0076,high_business,2026-02-06 13:16:00.000000000,14098.5,AWS,vendor_x,0
T0004596,C0134,mid_weekend,2026-02-06 13:18:00.000000000,9456.4,Myntra,family_upi,0
T0005920,C0170,mid_weekend,2026-02-06 13:18:00.000000000,2629.44,IRCTC,self_upi,0
T0004777,C0140,mid_weekend,2026-02-06 13:20:00.000000000,2421.59,BookMyShow,self_upi,0
T0001641,C0047,mid_weekend,2026-02-06 13:26:00.000000000,2462.98,BookMyShow,family_upi,0
T0005458,C0158,mid_weekend,2026-02-06 13:43:00.000000000,2657.32,Zomato,family_upi,0
T0001261,C0035,mid_weekend,2026-02-06 13:44:00.000000000,2500.39,IRCTC,self_upi,0
T0004015,C0115,high_business,2026-02-06 13:44:00.000000000,13076.74,AWS,payroll,0
T0005757,C0166,high_business,2026-02-06 13:54:00.000000000,14676.89,AWS,self_neft,0
T0003764,C0109,high_business,2026-02-06 13:56:00.000000000,16089.47,AWS,vendor_x,0
T0002100,C0061,high_business,2026-02-06 13:59:00.000000000,10446.29,AWS,self_neft,0
T0002595,C0076,high_business,2026-02-06 13:59:00.000000000,13367.79,OfficeSupplies,self_neft,0
T0005439,C0157,high_business,2026-02-06 14:05:00.000000000,12309.87,OfficeSupplies,payroll,0
T0000645,C0017,mid_weekend,2026-02-06 14:09:00.000000000,3792.08,Myntra,family_upi,0
T0002627,C0077,mid_weekend,2026-02-06 14:26:00.000000000,2820.26,Zomato,family_upi,0
T0001858,C0053,mid_weekend,2026-02-06 14:33:00.000000000,2082.53,Myntra,family_upi,0
T0001054,C0029,mid_weekend,2026-02-06 14:34:00.000000000,2007.88,BookMyShow,family_upi,0
T0000644,C0017,mid_weekend,2026-02-06 14:46:00.000000000,2857.17,Zomato,self_upi,0
T0005459,C0158,mid_weekend,2026-02-06 14:55:00.000000000,2015.34,BookMyShow,self_upi,0
T0001640,C0047,mid_weekend,2026-02-06 15:08:00.000000000,2441.3,Myntra,self_upi,0
T0006017,C0173,mid_weekend,2026-02-06 15:12:00.000000000,2133.48,BookMyShow,self_upi,0
T0005789,C0167,mid_weekend,2026-02-06 15:27:00.000000000,1970.78,Zomato,self_upi,0
T0003357,C0098,mid_weekend,2026-02-06 15:30:00.000000000,2838.22,NewShop_5,self_upi,0
T0004489,C0131,mid_weekend,2026-02-06 15:33:00.000000000,2127.94,BookMyShow,family_upi,0
T0004302,C0125,mid_weekend,2026-02-06 15:40:00.000000000,2509.6,Zomato,self_upi,0
T0004850,C0142,high_business,2026-02-06 15:40:00.000000000,13448.75,AWS,payroll,0
T0001859,C0053,mid_weekend,2026-02-06 16:35:00.000000000,2077.21,IRCTC,self_upi,0
T0000734,C0020,mid_weekend,2026-02-06 16:36:00.000000000,2861.41,IRCTC,self_upi,0
T0001642,C0047,mid_weekend,2026-02-06 16:49:00.000000000,1221.91,IRCTC,self_upi,0
T0001857,C0053,mid_weekend,2026-02-06 17:08:00.000000000,1602.91,IRCTC,self_upi,0
T0000860,C0023,mid_weekend,2026-02-06 17:30:00.000000000,2458.99,BookMyShow,self_upi,0
T0003488,C0101,mid_weekend,2026-02-06 17:33:00.000000000,3388.67,BookMyShow,family_upi,0
T0002960,C0086,mid_weekend,2026-02-06 17:34:00.000000000,2655.61,Myntra,self_upi,0
T0000519,C0014,mid_weekend,2026-02-06 17:38:00.000000000,3033.01,Myntra,self_upi,0
T0002482,C0072,low_evening_shopper,2026-02-06 18:03:00.000000000,748.91,LocalKirana,friend_a,0
T0004133,C0120,low_evening_shopper,2026-02-06 18:11:00.000000000,955.71,LocalKirana,friend_a,0
T0005124,C0150,low_evening_shopper,2026-02-06 18:14:00.000000000,714.84,LocalKirana,self_upi,0
T0003090,C0090,low_evening_shopper,2026-02-06 18:16:00.000000000,702.47,Swiggy,self_upi,0
T0005359,C0156,low_evening_shopper,2026-02-06 18:27:00.000000000,777.26,Swiggy,friend_a,0
T0003818,C0111,low_evening_shopper,2026-02-06 18:35:00.000000000,333.73,NewShop_33,friend_a,0
T0000190,C0005,mid_weekend,2026-02-06 18:46:00.000000000,2947.3,BookMyShow,self_upi,0
T0002545,C0075,low_evening_shopper,2026-02-06 18:47:00.000000000,711.18,Amazon,friend_a,0
T0006371,C0171,low_evening_shopper,2026-02-06 18:54:00.272648221,971.84,Amazon,quick_payee_934,1
T0000539,C0015,low_evening_shopper,2026-02-06 19:14:00.000000000,229.8,Swiggy,self_upi,0
T0006185,C0177,low_evening_shopper,2026-02-06 19:28:00.000000000,2631.98,Swiggy,friend_a,0
T0003388,C0099,low_evening_shopper,2026-02-06 19:32:00.000000000,902.33,Amazon,friend_a,0
T0001367,C0039,low_evening_shopper,2026-02-06 19:34:00.000000000,370.85,LocalKirana,self_upi,0
T0003507,C0102,low_evening_shopper,2026-02-06 19:43:00.000000000,848.87,BigBazaar,friend_a,0
T0003679,C0107,mid_weekend,2026-02-06 20:04:00.000000000,3770.62,BookMyShow,self_upi,0
T0004818,C0141,low_evening_shopper,2026-02-06 20:06:00.000000000,730.04,Amazon,self_upi,0
T0000673,C0018,low_evening_shopper,2026-02-06 20:10:00.000000000,827.85,BigBazaar,self_upi,0
T0000672,C0018,low_evening_shopper,2026-02-06 20:12:00.000000000,712.59,Amazon,friend_a,0
T0001055,C0029,mid_weekend,2026-02-06 20:13:00.000000000,2133.04,Zomato,self_upi,0
T0001297,C0036,low_evening_shopper,2026-02-06 20:28:00.000000000,650.79,Swiggy,friend_a,0
T0002533,C0074,mid_weekend,2026-02-06 20:33:00.000000000,2659.23,IRCTC,family_upi,0
T0004328,C0126,low_evening_shopper,2026-02-06 20:36:00.000000000,815.27,BigBazaar,friend_a,0
T0005701,C0165,low_evening_shopper,2026-02-06 20:39:00.000000000,417.31,LocalKirana,self_upi,0
T0000293,C0009,low_evening_shopper,2026-02-06 20:41:00.000000000,702.03,BigBazaar,friend_a,0
T0000439,C0012,low_evening_shopper,2026-02-06 20:44:00.000000000,840.19,Amazon,friend_a,0
T0001298,C0036,low_evening_shopper,2026-02-06 20:45:00.000000000,457.76,Amazon,friend_a,0
T0004724,C0138,low_evening_shopper,2026-02-06 20:50:00.000000000,1018.26,BigBazaar,self_upi,0
T0005921,C0170,mid_weekend,2026-02-06 20:57:00.000000000,1917.85,Myntra,self_upi,0
T0002052,C0060,low_evening_shopper,2026-02-06 21:07:00.000000000,914.59,BigBazaar,self_upi,0
T0005827,C0168,low_evening_shopper,2026-02-06 21:09:00.000000000,603.05,Swiggy,self_upi,0
T0004683,C0137,mid_weekend,2026-02-06 21:09:00.000000000,3249.14,Myntra,family_upi,0
T0001682,C0048,low_evening_shopper,2026-02-06 21:12:00.000000000,612.61,Amazon,self_upi,0
T0005938,C0171,low_evening_shopper,2026-02-06 21:39:00.000000000,661.63,Swiggy,self_upi,0
T0002375,C0069,low_evening_shopper,2026-02-06 21:57:00.000000000,999.13,LocalKirana,friend_a,0
T0002456,C0071,mid_weekend,2026-02-06 22:40:00.000000000,2897.26,Zomato,family_upi,0
T0002483,C0072,low_evening_shopper,2026-02-06 22:41:00.000000000,480.07,NewShop_18,self_upi,0
T0004064,C0117,low_evening_shopper,2026-02-06 23:09:00.000000000,680.69,Amazon,friend_a,0
T0001683,C0048,low_evening_shopper,2026-02-06 23:43:00.000000000,693.53,BigBazaar,friend_a,0
T0001056,C0029,mid_weekend,2026-02-07 06:32:00.000000000,2587.77,BookMyShow,self_upi,0
T0005440,C0157,high_business,2026-02-07 06:41:00.000000000,10084.2,Indigo,vendor_x,0
T0004583,C0133,high_business,2026-02-07 08:55:00.000000000,10545.12,OfficeSupplies,self_neft,0
T0005982,C0172,high_business,2026-02-07 09:13:00.000000000,11890.59,OfficeSupplies,self_neft,0
T0002435,C0070,high_business,2026-02-07 09:27:00.000000000,8946.78,TajHotels,vendor_x,0
T0005192,C0151,high_business,2026-02-07 09:44:00.000000000,10089.59,OfficeSupplies,self_neft,0
T0001265,C0035,mid_weekend,2026-02-07 09:48:00.000000000,2214.69,NewShop_3,self_upi,0
T0001828,C0052,high_business,2026-02-07 09:55:00.000000000,12761.57,OfficeSupplies,self_neft,0
T0003489,C0101,mid_weekend,2026-02-07 10:06:00.000000000,2213.79,IRCTC,self_upi,0
T0002012,C0059,mid_weekend,2026-02-07 10:10:00.000000000,1353.59,Zomato,family_upi,0
T0000473,C0013,high_business,2026-02-07 10:13:00.000000000,12849.1,OfficeSupplies,payroll,0
T0005790,C0167,mid_weekend,2026-02-07 10:35:00.000000000,3144.31,Zomato,self_upi,0
T0006335,C0134,mid_weekend,2026-02-07 10:54:00.435813956,11513.42,P2P_5,new_wallet_4164,1
T0004584,C0133,high_business,2026-02-07 10:55:00.000000000,11880.74,AWS,self_neft,0
T0003647,C0106,high_business,2026-02-07 10:56:00.000000000,11548.92,OfficeSupplies,vendor_x,0
T0003490,C0101,mid_weekend,2026-02-07 11:06:00.000000000,2247.07,IRCTC,family_upi,0
T0002324,C0067,high_business,2026-02-07 11:08:00.000000000,13764.16,OfficeSupplies,payroll,0
T0003917,C0113,mid_weekend,2026-02-07 11:12:00.000000000,3195.81,Myntra,self_upi,0
T0000192,C0005,mid_weekend,2026-02-07 11:14:00.000000000,2413.58,Zomato,self_upi,0
T0005791,C0167,mid_weekend,2026-02-07 11:28:00.000000000,2564.52,Zomato,family_upi,0
T0003648,C0106,high_business,2026-02-07 11:36:00.000000000,11409.48,OfficeSupplies,vendor_x,0
T0000364,C0010,high_business,2026-02-07 11:45:00.000000000,9006.03,Indigo,vendor_x,0
T0000474,C0013,high_business,2026-02-07 11:53:00.000000000,11845.84,OfficeSupplies,payroll,0
T0000378,C0011,mid_weekend,2026-02-07 12:10:00.000000000,2879.72,BookMyShow,family_upi,0
T0001643,C0047,mid_weekend,2026-02-07 12:18:00.000000000,3218.28,NewShop_12,self_upi,0
T0000861,C0023,mid_weekend,2026-02-07 12:22:00.000000000,2474.12,Myntra,family_upi,0
T0002015,C0059,mid_weekend,2026-02-07 12:39:00.000000000,2655.74,IRCTC,family_upi,0
T0005191,C0151,high_business,2026-02-07 12:59:00.000000000,11609.74,NewShop_14,payroll,0
T0001263,C0035,mid_weekend,2026-02-07 13:06:00.000000000,2415.42,Myntra,self_upi,0
T0001262,C0035,mid_weekend,2026-02-07 13:21:00.000000000,2859.45,BookMyShow,family_upi,0
T0002106,C0061,high_business,2026-02-07 13:22:00.000000000,13662.06,TajHotels,self_neft,0
T0005582,C0161,mid_weekend,2026-02-07 13:29:00.000000000,2599.04,BookMyShow,self_upi,0
T0001342,C0038,mid_weekend,2026-02-07 13:38:00.000000000,1455.19,BookMyShow,family_upi,0
T0002014,C0059,mid_weekend,2026-02-07 13:39:00.000000000,1516.56,Myntra,self_upi,0
T0006348,C0106,high_business,2026-02-07 14:02:00.390935878,58227.82,P2P_19,new_wallet_1300,1
T0002016,C0059,mid_weekend,2026-02-07 14:09:00.000000000,2687.47,BookMyShow,self_upi,0
T0006148,C0176,mid_weekend,2026-02-07 14:23:00.000000000,11331.84,BookMyShow,self_upi,0
T0005659,C0163,high_business,2026-02-07 14:26:00.000000000,15411.05,TajHotels,payroll,0
T0004980,C0146,mid_weekend,2026-02-07 14:27:00.000000000,4058.45,IRCTC,self_upi,0
T0001829,C0052,high_business,2026-02-07 14:46:00.000000000,6044.67,Indigo,self_neft,0
T0004490,C0131,mid_weekend,2026-02-07 14:47:00.000000000,2580.54,Zomato,self_upi,0
T0003680,C0107,mid_weekend,2026-02-07 15:04:00.000000000,1735.62,Zomato,self_upi,0
T0002013,C0059,mid_weekend,2026-02-07 15:06:00.000000000,7531.21,Zomato,self_upi,0
T0004116,C0119,mid_weekend,2026-02-07 15:13:00.000000000,2399.42,Zomato,family_upi,0
T0004597,C0134,mid_weekend,2026-02-07 15:22:00.000000000,2857.86,Zomato,self_upi,0
T0001264,C0035,mid_weekend,2026-02-07 15:23:00.000000000,2345.14,NewShop_10,self_upi,0
T0004887,C0143,mid_weekend,2026-02-07 15:28:00.000000000,3047.54,BookMyShow,self_upi,0
T0002457,C0071,mid_weekend,2026-02-07 15:30:00.000000000,2442.05,NewShop_4,self_upi,0
T0002017,C0059,mid_weekend,2026-02-07 15:32:00.000000000,2352.16,Zomato,family_upi,0
T0002484,C0072,low_evening_shopper,2026-02-07 15:40:00.000000000,678.71,LocalKirana,friend_a,0
T0000277,C0008,mid_weekend,2026-02-07 15:46:00.000000000,2970.81,IRCTC,family_upi,0
T0000191,C0005,mid_weekend,2026-02-07 15:56:00.000000000,2236.01,Myntra,self_upi,0
T0004491,C0131,mid_weekend,2026-02-07 16:00:00.000000000,2103.8,BookMyShow,self_upi,0
T0001958,C0057,low_evening_shopper,2026-02-07 16:21:00.000000000,572.22,Amazon,self_upi,0
T0002534,C0074,mid_weekend,2026-02-07 16:37:00.000000000,2857.08,IRCTC,family_upi,0
T0000735,C0020,mid_weekend,2026-02-07 16:44:00.000000000,2931.17,BookMyShow,self_upi,0
T0001432,C0042,low_evening_shopper,2026-02-07 16:56:00.000000000,2075.29,Amazon,friend_a,0
T0002342,C0068,mid_weekend,2026-02-07 16:59:00.000000000,3129.45,BookMyShow,self_upi,0
T0001684,C0048,low_evening_shopper,2026-02-07 17:00:00.000000000,895.18,Amazon,self_upi,0
T0000520,C0014,mid_weekend,2026-02-07 17:05:00.000000000,2710.79,Myntra,self_upi,0
T0005581,C0161,mid_weekend,2026-02-07 17:09:00.000000000,1922.3,BookMyShow,self_upi,0
T0004778,C0140,mid_weekend,2026-02-07 17:21:00.000000000,3281.76,Zomato,self_upi,0
T0005013,C0147,low_evening_shopper,2026-02-07 17:32:00.000000000,879.94,Amazon,friend_a,0
T0002128,C0062,mid_weekend,2026-02-07 17:49:00.000000000,2983.61,IRCTC,family_upi,0
T0004621,C0135,low_evening_shopper,2026-02-07 18:32:00.000000000,640.03,BigBazaar,friend_a,0
T0006056,C0174,low_evening_shopper,2026-02-07 18:51:00.000000000,365.64,BigBazaar,self_upi,0
T0005922,C0170,mid_weekend,2026-02-07 19:15:00.000000000,2818.39,BookMyShow,self_upi,0
T0004329,C0126,low_evening_shopper,2026-02-07 19:16:00.000000000,736.13,BigBazaar,friend_a,0
T0005314,C0155,mid_weekend,2026-02-07 19:18:00.000000000,2012.44,IRCTC,self_upi,0
T0002261,C0066,low_evening_shopper,2026-02-07 19:19:00.000000000,390.31,Swiggy,friend_a,0
T0006428,C0003,low_evening_shopper,2026-02-07 19:32:00.999579641,4295.99,LocalKirana,friend_a,1
T0002260,C0066,low_evening_shopper,2026-02-07 19:38:00.000000000,923.39,Amazon,self_upi,0
T0005360,C0156,low_evening_shopper,2026-02-07 19:40:00.000000000,681.44,Swiggy,friend_a,0
T0002961,C0086,mid_weekend,2026-02-07 19:53:00.000000000,2658.04,Zomato,family_upi,0
T0001299,C0036,low_evening_shopper,2026-02-07 19:53:00.000000000,665.56,Swiggy,friend_a,0
T0003599,C0105,low_evening_shopper,2026-02-07 20:02:00.000000000,620.1,Swiggy,friend_a,0
T0000106,C0003,low_evening_shopper,2026-02-07 20:03:00.000000000,890.66,Amazon,friend_a,0
T0001186,C0033,low_evening_shopper,2026-02-07 20:07:00.000000000,498.74,LocalKirana,friend_a,0
T0003259,C0095,mid_weekend,2026-02-07 20:26:00.000000000,13661.83,BookMyShow,self_upi,0
T0000294,C0009,low_evening_shopper,2026-02-07 20:35:00.000000000,502.06,LocalKirana,self_upi,0
T0000379,C0011,mid_weekend,2026-02-07 20:35:00.000000000,2538.75,IRCTC,self_upi,0
T0005939,C0171,low_evening_shopper,2026-02-07 20:36:00.000000000,586.61,Amazon,friend_a,0
T0005702,C0165,low_evening_shopper,2026-02-07 20:36:00.000000000,566.55,Swiggy,self_upi,0
T0004413,C0129,low_evening_shopper,2026-02-07 20:55:00.000000000,593.65,Swiggy,friend_a,0
T0001876,C0054,low_evening_shopper,2026-02-07 21:05:00.000000000,582.95,Amazon,friend_a,0
T0002643,C0078,low_evening_shopper,2026-02-07 21:05:00.000000000,760.88,Amazon,self_upi,0
T0004211,C0122,mid_weekend,2026-02-07 21:25:00.000000000,2792.88,Myntra,self_upi,0
T0004585,C0133,high_business,2026-02-07 21:32:00.000000000,11544.96,AWS,self_neft,0
T0001765,C0051,low_evening_shopper,2026-02-07 21:36:00.000000000,432.64,Amazon,friend_a,0
T0000995,C0027,low_evening_shopper,2026-02-07 21:39:00.000000000,225.11,Swiggy,self_upi,0
T0003702,C0108,low_evening_shopper,2026-02-07 22:10:00.000000000,584.2,LocalKirana,self_upi,0
T0004236,C0123,low_evening_shopper,2026-02-07 22:19:00.000000000,899.35,BigBazaar,self_upi,0
T0002762,C0081,low_evening_shopper,2026-02-07 22:38:00.000000000,1066.24,Amazon,self_upi,0
T0003285,C0096,low_evening_shopper,2026-02-07 23:30:00.000000000,864.75,LocalKirana,self_upi,0
T0003164,C0093,low_evening_shopper,2026-02-07 23:33:00.000000000,568.05,BigBazaar,friend_a,0
T0006368,C0106,high_business,2026-02-08 04:03:00.657164144,29657.02,NightPOS_26,self_neft,1
T0002865,C0084,low_evening_shopper,2026-02-08 08:04:00.000000000,605.62,NewShop_24,friend_a,0
T0002108,C0061,high_business,2026-02-08 09:06:00.000000000,11567.14,Indigo,vendor_x,0
T0006259,C0178,high_business,2026-02-08 09:53:00.000000000,10558.98,Indigo,self_neft,0
T0002107,C0061,high_business,2026-02-08 09:57:00.000000000,9741.55,Indigo,self_neft,0
T0004016,C0115,high_business,2026-02-08 09:59:00.000000000,10913.74,Indigo,vendor_x,0
T0005096,C0149,mid_weekend,2026-02-08 10:02:00.000000000,2946.31,Zomato,self_upi,0
T0004492,C0131,mid_weekend,2026-02-08 10:09:00.000000000,2423.11,BookMyShow,family_upi,0
T0000162,C0004,high_business,2026-02-08 10:21:00.000000000,5370.73,TajHotels,vendor_x,0
T0003649,C0106,high_business,2026-02-08 10:32:00.000000000,14400.24,TajHotels,payroll,0
T0000476,C0013,high_business,2026-02-08 10:34:00.000000000,7562.64,OfficeSupplies,vendor_x,0
T0000475,C0013,high_business,2026-02-08 10:47:00.000000000,15368.31,TajHotels,self_neft,0
T0003651,C0106,high_business,2026-02-08 11:19:00.000000000,11558.1,Indigo,self_neft,0
T0002705,C0079,high_business,2026-02-08 11:37:00.000000000,13528.82,TajHotels,self_neft,0
T0002110,C0061,high_business,2026-02-08 11:37:00.000000000,14242.09,NewShop_1,vendor_x,0
T0002598,C0076,high_business,2026-02-08 11:40:00.000000000,11160.74,TajHotels,payroll,0
T0000076,C0002,mid_weekend,2026-02-08 11:55:00.000000000,2459.21,Myntra,family_upi,0
T0002109,C0061,high_business,2026-02-08 12:08:00.000000000,14554.95,TajHotels,vendor_x,0
